"brand","model","vehicle_age","km_driven","seller_type","fuel_type","transmission_type","mileage","engine","max_power","seats","selling_price","actual_price","fixed_profit"
"Maruti","Wagon R","3","17512","Dealer","Petrol","Manual","20.51","998","67.04","5","410000","365000","45000"
"Maruti","Wagon R","3","45874","Dealer","CNG","Manual","26.6","998","58.16","5","357000","312000","45000"
"Maruti","Wagon R","3","50000","Individual","Petrol","Manual","20.51","998","67.04","5","400000","355000","45000"
"Maruti","Wagon R","3","52000","Dealer","CNG","Manual","33.54","998","67.04","5","435000","390000","45000"
"Maruti","Wagon R","3","53237","Dealer","CNG","Manual","26.6","998","58.16","5","410000","365000","45000"
"Maruti","Wagon R","3","80000","Individual","Petrol","Automatic","20.51","998","67","5","400000","355000","45000"
"Maruti","Wagon R","4","70000","Individual","Petrol","Manual","20.51","998","67.04","5","360000","315000","45000"
"Maruti","Wagon R","5","25000","Individual","Petrol","Manual","20.51","998","67.04","5","380000","335000","45000"
"Maruti","Wagon R","5","35000","Dealer","Petrol","Manual","21.5","1197","81.8","5","390000","345000","45000"
"Maruti","Wagon R","5","58000","Dealer","CNG","Manual","26.2","998","58.2","5","275000","255000","20000"
"Maruti","Wagon R","5","60000","Individual","Petrol","Manual","20.51","998","67.04","5","380000","335000","45000"
"Maruti","Wagon R","5","66000","Individual","Petrol","Manual","20.51","998","67.04","5","325000","280000","45000"
"Maruti","Wagon R","5","83000","Dealer","CNG","Manual","26.6","998","58.16","5","345000","300000","45000"
"Maruti","Wagon R","6","18650","Dealer","Petrol","Manual","21.5","1197","81.8","5","299000","279000","20000"
"Maruti","Wagon R","6","20292","Dealer","Petrol","Manual","20.51","998","67.04","5","335000","290000","45000"
"Maruti","Wagon R","6","38546","Dealer","Petrol","Manual","20.51","998","67.04","5","330000","285000","45000"
"Maruti","Wagon R","6","92537","Individual","Petrol","Manual","20.51","998","67.04","5","272000","252000","20000"
"Maruti","Wagon R","6","114183","Individual","Petrol","Manual","21.79","998","67.05","5","350000","305000","45000"
"Maruti","Wagon R","6","120000","Individual","Petrol","Manual","20.51","998","67.04","5","300000","280000","20000"
"Maruti","Wagon R","7","21717","Individual","Petrol","Manual","20.51","998","67.04","5","340000","295000","45000"
"Maruti","Wagon R","7","30000","Individual","Petrol","Manual","20.51","998","67.06","5","325000","280000","45000"
"Maruti","Wagon R","7","37000","Individual","Petrol","Manual","20.51","998","67.04","5","350000","305000","655000"
"Maruti","Wagon R","7","50000","Individual","Petrol","Manual","20.51","998","67.04","5","295000","275000","20000"
"Maruti","Wagon R","7","50000","Individual","Petrol","Manual","20.51","998","67.04","5","350000","305000","45000"
"Maruti","Wagon R","8","35000","Individual","Petrol","Manual","18.9","998","67.1","5","350000","305000","45000"
"Maruti","Wagon R","8","58000","Dealer","Petrol","Manual","18.9","998","67.1","5","248000","228000","20000"
"Maruti","Wagon R","8","64000","Dealer","CNG","Manual","33.54","998","67.04","5","270000","250000","20000"
"Maruti","Wagon R","8","67000","Dealer","CNG","Manual","32.52","998","58.33","5","260000","240000","20000"
"Maruti","Wagon R","9","16000","Individual","Petrol","Manual","18.9","998","67.1","5","400000","355000","45000"
"Maruti","Wagon R","9","57413","Individual","Petrol","Manual","14.4","998","61.7","5","270000","250000","20000"
"Maruti","Wagon R","9","59000","Individual","Petrol","Manual","18.9","998","67.1","5","300000","280000","20000"
"Maruti","Wagon R","9","100000","Individual","Petrol","Manual","18.9","998","67.1","5","225000","205000","20000"
"Maruti","Wagon R","10","53000","Dealer","Petrol","Manual","20.51","998","67.04","5","275000","255000","20000"
"Maruti","Wagon R","10","58000","Individual","Petrol","Manual","18.9","998","67.1","5","250000","230000","20000"
"Maruti","Wagon R","10","83000","Dealer","Petrol","Manual","18.9","998","67.1","5","180000","160000","20000"
"Maruti","Wagon R","11","147626","Individual","Petrol","Manual","18.9","1061","67","5","199000","179000","20000"
"Maruti","Wagon R","12","98780","Dealer","Petrol","Manual","18.9","998","67.1","5","155000","135000","20000"
"Maruti","Wagon R","12","113000","Dealer","Petrol","Manual","21.79","998","67.05","5","135000","115000","20000"
"Maruti","Wagon R","12","120000","Individual","Petrol","Manual","17.3","1061","57.5","5","110000","90000","20000"
"Maruti","Wagon R","13","100000","Individual","Petrol","Manual","18.9","1061","67","5","150000","130000","20000"
"Maruti","Wagon R","14","55000","Dealer","Petrol","Manual","18.9","1061","67","5","105000","85000","20000"
"Maruti","Wagon R","14","63000","Dealer","Petrol","Manual","21.79","998","67.05","5","120000","100000","20000"
"Maruti","Wagon R","14","80000","Dealer","Petrol","Manual","21.79","998","67.05","5","85000","75000","10000"
"Maruti","Wagon R","15","37000","Dealer","Petrol","Manual","14","1061","64","5","155000","135000","20000"
"Maruti","Wagon R","15","70000","Individual","Petrol","Manual","18.9","998","67.1","5","200000","180000","20000"
"Maruti","Wagon R","16","33650","Individual","Petrol","Manual","18.9","998","67.1","5","110000","90000","20000"
"Maruti","Wagon R","16","90000","Individual","Petrol","Manual","14","1061","64","5","80000","70000","10000"
"Maruti","Wagon R","17","50000","Individual","Petrol","Manual","18.9","998","67.1","5","62000","52000","10000"
"Maruti","XL6","2","12005","Dealer","Petrol","Automatic","17.99","1462","103.2","6","1200000","1115000","85000"
"Maserati","Ghibli","5","15000","Dealer","Diesel","Automatic","20.41","2987","271","5","6200000","6115000","85000"
"Mercedes-Benz","C-Class","7","65000","Dealer","Diesel","Manual","19.27","2143","170","5","1425000","1340000","85000"
"Mercedes-Benz","C-Class","8","35400","Dealer","Diesel","Automatic","14.84","2143","167.62","5","1385000","1300000","85000"
"Mercedes-Benz","C-Class","9","41315","Dealer","Petrol","Automatic","11.74","1796","186","5","1050000","965000","85000"
"Mercedes-Benz","C-Class","9","74352","Dealer","Petrol","Automatic","11.74","1796","186","5","775000","710000","65000"
"Mercedes-Benz","C-Class","10","45000","Dealer","Diesel","Automatic","14.94","2143","204","5","775000","710000","65000"
"Mercedes-Benz","C-Class","10","160000","Individual","Diesel","Automatic","14.84","2143","170","5","700000","635000","65000"
"Mercedes-Benz","E-Class","4","48000","Dealer","Diesel","Automatic","16.1","1950","191.7","5","3750000","3665000","85000"
"Mercedes-Benz","E-Class","4","49000","Dealer","Diesel","Automatic","10","2148","170","5","3975000","3890000","85000"
"Mercedes-Benz","E-Class","5","20000","Individual","Diesel","Automatic","15","2143","204","5","3000000","2915000","85000"
"Mercedes-Benz","E-Class","5","29000","Individual","Diesel","Automatic","13","2987","265","5","3500000","3415000","85000"
"Mercedes-Benz","E-Class","9","58000","Dealer","Petrol","Manual","12.3","1796","185","5","1250000","1165000","85000"
"Mercedes-Benz","E-Class","9","86500","Dealer","Diesel","Automatic","14.21","2143","203","5","1400000","1315000","85000"
"Mercedes-Benz","E-Class","10","60000","Dealer","Petrol","Manual","12.3","1796","185","5","890000","805000","85000"
"Mercedes-Benz","E-Class","10","98000","Dealer","Diesel","Automatic","14.21","2143","203","5","700000","635000","65000"
"Mercedes-Benz","GL-Class","5","70000","Dealer","Diesel","Automatic","12","2987","224","7","4100000","4015000","85000"
"Mercedes-Benz","GL-Class","7","89000","Dealer","Diesel","Automatic","11.3","2987","254.8","7","3450000","3365000","85000"
"MG","Hector","1","1000","Dealer","Petrol","Manual","15.81","1451","141","5","1488000","1403000","85000"
"MG","Hector","1","4800","Dealer","Petrol","Manual","15.81","1451","141","5","1800000","1715000","85000"
"MG","Hector","2","28000","Dealer","Diesel","Manual","17.41","1956","167.68","5","1699000","1614000","85000"
"Mini","Cooper","4","6000","Dealer","Petrol","Manual","14.41","1998","189.08","5","3250000","3165000","85000"
"Mini","Cooper","9","67000","Dealer","Petrol","Automatic","17.33","1998","189.08","4","1325000","1240000","85000"
"Porsche","Cayenne","5","47000","Dealer","Diesel","Automatic","15.15","2967","240","5","5975000","5890000","85000"
"Renault","Duster","4","40000","Individual","Diesel","Automatic","19.6","1461","108.45","5","1000000","915000","85000"
"Renault","Duster","5","50000","Individual","Diesel","Manual","19.64","1461","108.45","5","750000","685000","65000"
"Renault","Duster","5","90000","Individual","Diesel","Manual","19.6","1461","108.45","5","600000","535000","65000"
"Renault","Duster","6","48000","Individual","Diesel","Manual","19.87","1461","83.8","5","600000","535000","65000"
"Renault","Duster","6","56308","Dealer","Diesel","Manual","20.45","1461","83.8","5","440000","395000","45000"
"Renault","Duster","6","68000","Dealer","Diesel","Manual","19.87","1461","83.8","5","550000","485000","65000"
"Renault","Duster","6","150000","Individual","Diesel","Manual","20.45","1461","83.8","5","550000","485000","65000"
"Renault","Duster","7","40000","Individual","Diesel","Manual","20.45","1461","83.8","5","500000","455000","45000"
"Renault","Duster","7","46500","Individual","Diesel","Manual","20.45","1461","83.8","5","460000","415000","45000"
"Renault","Duster","7","56000","Dealer","Diesel","Manual","20.45","1461","83.8","5","450000","405000","45000"
"Renault","Duster","7","61251","Dealer","Diesel","Manual","20.45","1461","83.8","5","430000","385000","45000"
"Renault","Duster","7","185000","Individual","Diesel","Manual","20.45","1461","83.8","5","310000","265000","45000"
"Renault","Duster","8","56000","Dealer","Diesel","Manual","19.01","1461","108.45","5","450000","405000","45000"
"Renault","Duster","8","70000","Individual","Diesel","Manual","19.01","1461","108.45","5","500000","455000","45000"
"Renault","Duster","8","95000","Dealer","Diesel","Manual","19.01","1461","108.45","5","295000","275000","20000"
"Renault","Duster","9","100000","Individual","Diesel","Manual","19.01","1461","108.45","5","550000","485000","65000"
"Renault","Kwid","1","6000","Individual","Petrol","Manual","22.3","799","53.26","5","450000","405000","45000"
"Renault","Kwid","2","2500","Individual","Petrol","Manual","23.01","999","67","5","400000","355000","45000"
"Renault","Kwid","2","10000","Individual","Petrol","Automatic","24.04","999","67","5","400000","355000","45000"
"Renault","Kwid","2","25000","Individual","Petrol","Manual","25.17","799","53.3","5","300000","280000","20000"
"Renault","Kwid","3","10000","Individual","Petrol","Manual","23.01","999","67","5","350000","305000","45000"
"Renault","Kwid","3","10103","Dealer","Petrol","Manual","25.17","799","53.3","5","325000","280000","45000"
"Renault","Kwid","3","15000","Individual","Petrol","Automatic","24.04","999","67","5","310000","265000","45000"
"Renault","Kwid","3","22000","Individual","Petrol","Manual","23.01","999","67","5","306000","261000","45000"
"Renault","Kwid","3","22000","Individual","Petrol","Manual","23.01","999","67","5","330000","285000","45000"
"Renault","Kwid","3","25000","Individual","Petrol","Automatic","24.04","999","67","5","370000","325000","45000"
"Renault","Kwid","3","30038","Dealer","Petrol","Manual","25.17","799","53.3","5","295000","275000","20000"
"Renault","Kwid","4","10000","Individual","Petrol","Automatic","24.04","999","67","5","341000","296000","45000"
"Renault","Kwid","4","17000","Individual","Petrol","Manual","23.01","999","67","5","360000","315000","45000"
"Renault","Kwid","4","30000","Individual","Petrol","Manual","23.01","999","67","5","340000","295000","45000"
"Renault","Kwid","4","35000","Individual","Petrol","Automatic","24.04","999","67","5","350000","305000","45000"
"Renault","Kwid","4","40000","Individual","Petrol","Manual","23.01","999","67","5","260000","240000","20000"
"Renault","Kwid","5","25000","Individual","Petrol","Manual","25.17","799","53.3","5","240000","220000","20000"
"Renault","Kwid","5","41000","Individual","Petrol","Manual","25.17","799","53.3","5","235000","215000","20000"
"Renault","Kwid","5","50000","Individual","Petrol","Manual","25.17","799","53.3","5","250000","230000","20000"
"Renault","Triber","1","1784","Dealer","Petrol","Manual","20","999","71","7","660000","595000","65000"
"Skoda","Rapid","4","18000","Individual","Petrol","Automatic","14.84","1598","103.2","5","850000","765000","85000"
"Skoda","Rapid","4","59000","Dealer","Petrol","Automatic","14.3","1598","103.5","5","599000","534000","65000"
"Skoda","Rapid","5","47612","Dealer","Diesel","Manual","21.13","1498","108.6","5","590000","525000","65000"
"Skoda","Rapid","5","80000","Individual","Diesel","Manual","21.13","1498","108.6","5","650000","585000","65000"
"Skoda","Rapid","6","35000","Individual","Petrol","Automatic","14.3","1598","103.52","5","650000","585000","65000"
"Skoda","Rapid","7","70000","Dealer","Petrol","Manual","15","1598","103.52","5","425000","380000","45000"
"Skoda","Rapid","7","110000","Individual","Diesel","Manual","21.14","1498","103.52","5","550000","485000","65000"
"Skoda","Rapid","8","50000","Individual","Petrol","Automatic","14.3","1598","103.6","5","239000","219000","20000"
"Skoda","Rapid","8","52000","Dealer","Petrol","Manual","15","1598","103.5","5","425000","380000","45000"
"Skoda","Rapid","9","120000","Individual","Petrol","Automatic","14.3","1598","105","5","500000","455000","45000"
"Skoda","Superb","8","65000","Dealer","Diesel","Manual","17.2","1968","138.1","5","499000","454000","45000"
"Skoda","Superb","10","92000","Individual","Petrol","Manual","13.14","1798","157.8","5","350000","305000","45000"
"Skoda","Superb","11","100000","Individual","Petrol","Manual","13.14","1798","157.8","5","235000","215000","20000"
"Tata","2","4","58000","Dealer","Diesel","Manual","24.7","1047","69","5","395000","350000","45000"
"Tata","Hexa","3","30000","Individual","Diesel","Manual","17.6","2179","153.86","7","1400000","1315000","85000"
"Tata","Hexa","3","60000","Individual","Diesel","Manual","17.6","2179","153.86","7","1400000","1315000","85000"
"Tata","Nexon","2","6000","Individual","Petrol","Manual","17","1198","108.5","5","750000","685000","65000"
"Tata","Nexon","2","6507","Dealer","Petrol","Automatic","17","1198","108.5","5","875000","790000","85000"
"Tata","Nexon","3","60000","Individual","Diesel","Manual","21.5","1497","108.5","5","900000","815000","85000"
"Tata","Safari","5","47227","Dealer","Diesel","Manual","14","2179","138.1","7","775000","710000","65000"
"Tata","Safari","6","100000","Individual","Diesel","Manual","14","2179","138.1","7","585000","520000","65000"
"Tata","Safari","7","50000","Individual","Diesel","Manual","14","2179","138.1","7","800000","735000","65000"
"Tata","Safari","7","56000","Dealer","Petrol","Manual","12","2092","127","7","675000","610000","65000"
"Tata","Safari","8","67231","Dealer","Diesel","Manual","14","2179","138.1","7","705000","640000","65000"
"Tata","Safari","9","94000","Individual","Diesel","Manual","13.93","2179","138.03","7","250000","230000","20000"
"Tata","Safari","10","190000","Individual","Diesel","Manual","11.57","2179","138.1","7","218000","198000","20000"
"Tata","Safari","12","80000","Individual","Diesel","Manual","13.93","2179","138.1","7","175000","155000","20000"
"Tata","Tiago","1","10000","Individual","Petrol","Manual","23.84","1199","83.83","5","535000","470000","65000"
"Tata","Tiago","2","15000","Individual","Petrol","Manual","23.84","1199","84","5","600000","535000","65000"
"Tata","Tiago","3","15000","Individual","Petrol","Manual","23.84","1199","84","5","450000","405000","45000"
"Tata","Tiago","3","63000","Individual","Diesel","Manual","27.28","1047","69","5","380000","335000","45000"
"Tata","Tiago","3","110000","Individual","Petrol","Manual","23.84","1199","84","5","400000","355000","45000"
"Tata","Tiago","4","1000","Individual","Petrol","Manual","23.84","1199","84","5","470000","425000","45000"
"Tata","Tiago","4","22000","Dealer","Diesel","Manual","27.28","1047","69","5","475000","430000","45000"
"Tata","Tiago","4","24800","Individual","Petrol","Manual","23.84","1199","84","5","335000","290000","45000"
"Tata","Tiago","4","32100","Individual","Petrol","Manual","23.84","1199","84","5","400000","355000","45000"
"Tata","Tiago","4","35000","Individual","Diesel","Manual","27.28","1047","69","5","450000","405000","45000"
"Tata","Tiago","4","35000","Individual","Petrol","Manual","23.84","1199","84","5","380000","335000","45000"
"Tata","Tiago","4","42000","Dealer","Diesel","Manual","27.28","1047","69","5","435000","390000","45000"
"Tata","Tiago","4","53000","Individual","Diesel","Manual","27.28","1047","69","5","370000","325000","45000"
"Tata","Tiago","5","9500","Individual","Petrol","Manual","23.84","1199","84","5","530000","465000","65000"
"Tata","Tiago","5","17500","Individual","Diesel","Manual","27.28","1047","69","5","400000","355000","45000"
"Tata","Tigor","3","40000","Individual","Petrol","Manual","20.3","1199","84","5","470000","425000","45000"
"Tata","Tigor","3","50000","Individual","Petrol","Manual","20.3","1199","84","5","410000","365000","45000"
"Tata","Tigor","4","25000","Individual","Diesel","Manual","24.7","1047","69","5","600000","535000","65000"
"Toyota","Camry","5","32000","Individual","Petrol","Automatic","19.16","2487","214.5","5","2300000","2215000","85000"
"Toyota","Fortuner","3","28000","Dealer","Diesel","Automatic","12.9","2755","174.5","7","3200000","3115000","85000"
"Toyota","Fortuner","3","35000","Dealer","Petrol","Automatic","12.9","2755","174.5","7","2950000","2865000","85000"
"Toyota","Fortuner","3","39000","Dealer","Diesel","Automatic","12.9","2755","174.5","7","3040000","2955000","85000"
"Toyota","Fortuner","3","39000","Dealer","Diesel","Automatic","12.9","2755","174.5","7","3050000","2965000","85000"
"Toyota","Fortuner","3","50000","Dealer","Diesel","Automatic","12.9","2755","174.5","7","2950000","2865000","85000"
"Toyota","Fortuner","4","64000","Dealer","Diesel","Automatic","12.9","2755","174.5","7","2625000","2540000","85000"
"Toyota","Fortuner","5","50000","Dealer","Petrol","Automatic","10.26","2694","163.7","7","2600000","2515000","85000"
"Toyota","Fortuner","5","54500","Individual","Diesel","Manual","12.55","2982","168.5","7","2000000","1915000","85000"
"Toyota","Fortuner","6","48000","Dealer","Diesel","Automatic","12.55","2982","168.5","7","1930000","1845000","85000"
"Toyota","Fortuner","6","80000","Individual","Diesel","Manual","12.55","2982","168.5","7","1755000","1670000","85000"
"Toyota","Fortuner","7","50000","Individual","Diesel","Manual","13","2982","168.5","7","2000000","1915000","85000"
"Toyota","Fortuner","8","110000","Individual","Diesel","Manual","13","2982","168.5","7","1150000","1065000","85000"
"Toyota","Fortuner","9","51000","Dealer","Diesel","Automatic","12.55","2982","168.7","7","1245000","1160000","85000"
"Toyota","Fortuner","10","75000","Dealer","Diesel","Manual","11.5","2982","171","7","1099000","1014000","85000"
"Toyota","Fortuner","11","100000","Dealer","Diesel","Manual","11.5","2982","171","7","800000","735000","65000"
"Toyota","Fortuner","11","200000","Individual","Diesel","Manual","11.5","2982","171","7","1200000","1115000","85000"
"Toyota","Innova","2","25000","Dealer","Diesel","Automatic","11.36","2755","171.5","7","2225000","2140000","85000"
"Toyota","Innova","2","29250","Dealer","Diesel","Manual","13.68","2393","147.8","8","1950000","1865000","85000"
"Toyota","Innova","2","35000","Individual","Diesel","Manual","13.68","2393","147.8","8","1500000","1415000","85000"
"Toyota","Innova","2","46000","Dealer","Diesel","Automatic","11.36","2755","171.5","7","1811000","1726000","85000"
"Toyota","Innova","3","49000","Dealer","Diesel","Automatic","11.36","2755","171.5","7","2050000","1965000","85000"
"Toyota","Innova","3","58000","Dealer","Diesel","Manual","13.68","2393","147.51","7","1750000","1665000","85000"
"Toyota","Innova","3","80000","Individual","Diesel","Manual","13.68","2393","147.8","8","1350000","1265000","85000"
"Toyota","Innova","4","50000","Dealer","Petrol","Automatic","10.75","2694","163.7","8","1495000","1410000","85000"
"Toyota","Innova","4","52300","Dealer","Diesel","Manual","13.68","2393","147.51","7","1450000","1365000","85000"
"Toyota","Innova","5","37000","Dealer","Diesel","Automatic","11.36","2755","171.5","7","1575000","1490000","85000"
"Toyota","Innova","5","40000","Individual","Diesel","Manual","13.68","2393","147.8","8","1380000","1295000","85000"
"Toyota","Innova","5","120000","Individual","Diesel","Manual","12.99","2494","100.6","8","950000","865000","85000"
"Toyota","Innova","6","143000","Dealer","Diesel","Manual","12.99","2494","100","7","780000","715000","65000"
"Toyota","Innova","8","40000","Individual","Diesel","Manual","12.99","2494","100.6","8","850000","765000","85000"
"Toyota","Innova","8","52000","Dealer","Diesel","Manual","12.99","2494","100","7","625000","560000","65000"
"Toyota","Innova","8","110000","Individual","Diesel","Manual","12.99","2494","100.6","8","605000","540000","65000"
"Toyota","Innova","8","215000","Individual","Diesel","Manual","12.99","2494","100.6","7","1000000","915000","85000"
"Toyota","Innova","8","387000","Individual","Diesel","Manual","12.99","2494","100.6","8","700000","635000","65000"
"Toyota","Innova","9","25000","Individual","Diesel","Manual","12.99","2494","100","8","1050000","965000","85000"
"Toyota","Innova","9","109000","Dealer","Diesel","Manual","12.99","2494","100.6","7","495000","450000","45000"
"Toyota","Innova","9","120000","Individual","Diesel","Manual","12.99","2494","100","7","860000","775000","85000"
"Toyota","Innova","9","187031","Dealer","Diesel","Manual","12.99","2494","100","8","525000","460000","65000"
"Toyota","Yaris","2","5000","Individual","Petrol","Automatic","17.8","1496","105.5","5","1000000","915000","85000"
"Volkswagen","Polo","4","66900","Individual","Diesel","Manual","20.14","1498","88","5","700000","635000","65000"
"Volkswagen","Polo","5","78000","Dealer","Petrol","Manual","18.78","1198","74","5","450000","405000","45000"
"Volkswagen","Polo","6","46000","Dealer","Petrol","Manual","16.47","1198","74","5","455000","410000","45000"
"Volkswagen","Polo","6","60000","Individual","Petrol","Manual","16.47","1198","74","5","350000","305000","45000"
"Volkswagen","Polo","7","51000","Dealer","Diesel","Manual","20.14","1498","88.8","5","395000","350000","45000"
"Volkswagen","Polo","8","90000","Dealer","Diesel","Manual","22.07","1199","73.9","5","365000","320000","45000"
"Volkswagen","Polo","8","90000","Individual","Diesel","Manual","22.07","1199","73.9","5","250000","230000","20000"
"Volkswagen","Polo","9","35000","Individual","Diesel","Manual","22.07","1199","73.9","5","290000","270000","20000"
"Volkswagen","Polo","9","62000","Dealer","Petrol","Manual","16.47","1198","73.9","5","310000","265000","45000"
"Volkswagen","Polo","10","63000","Dealer","Petrol","Manual","16.47","1198","73.9","5","245000","225000","20000"
"Volkswagen","Polo","10","63000","Dealer","Petrol","Manual","16.47","1198","73.9","5","249000","229000","20000"
"Volkswagen","Polo","10","64471","Dealer","Petrol","Manual","15.26","1598","103.5","5","285000","265000","20000"
"Volkswagen","Polo","10","98000","Dealer","Diesel","Manual","22.07","1199","73.9","5","200000","180000","20000"
"Volkswagen","Polo","11","60000","Individual","Petrol","Manual","16.47","1198","73.9","5","200000","180000","20000"
"Volkswagen","Polo","11","350000","Individual","Petrol","Manual","16.47","1198","73.9","5","173000","153000","20000"
"Volkswagen","Vento","3","23268","Individual","Diesel","Manual","22.27","1498","108.6","5","914000","829000","85000"
"Volkswagen","Vento","6","53837","Dealer","Petrol","Automatic","16.93","1197","103.2","5","575000","510000","65000"
"Volkswagen","Vento","6","67000","Dealer","Diesel","Automatic","22.15","1498","108.6","5","565000","500000","65000"
"Volkswagen","Vento","8","47000","Dealer","Petrol","Manual","16.09","1598","103.2","5","425000","380000","45000"
"Volkswagen","Vento","9","77400","Individual","Diesel","Manual","20.54","1598","103.6","5","500000","455000","45000"
"Volkswagen","Vento","9","81000","Dealer","Diesel","Manual","20.54","1598","103.6","5","465000","420000","45000"
"Volkswagen","Vento","10","50000","Individual","Petrol","Manual","15.04","1598","103.6","5","385000","340000","45000"
"Volkswagen","Vento","10","98000","Individual","Petrol","Manual","15.04","1598","103.6","5","360000","315000","45000"
"Volkswagen","Vento","10","280000","Individual","Diesel","Manual","20.54","1598","103.6","5","300000","280000","20000"
"Volvo","S90","5","20400","Dealer","Diesel","Automatic","18","1969","190","5","3650000","3565000","85000"
"Volvo","XC","6","54694","Dealer","Diesel","Manual","11.1","2400","200","7","2400000","2315000","85000"
"Volvo","XC","11","80000","Dealer","Diesel","Automatic","11.1","2400","200","7","1200000","1115000","85000"
